date,close,volume,active_addresses,tx_count
2022-05-22,0.42181,48221170.58220951,37332,1085925
2022-05-23,0.40498,78074665.4661495,80884,1247876
2022-05-24,0.40869,71608229.94108301,75921,1100648
2022-05-25,0.40606,79990685.42662634,49301,1144603
2022-05-26,0.39204,110433766.17932025,54652,1188225
2022-05-27,0.38192,152290676.33298025,46127,1225285
2022-05-28,0.38624,48232929.6764175,62879,1199601
2022-05-29,0.3891,42071240.91572637,57981,1157254
2022-05-30,0.41884,91856125.58041611,70027,1246732
2022-05-31,0.42161,109325145.30009405,66867,1241234
2022-06-01,0.39791,107961603.13758323,80805,1339947
2022-06-02,0.40538,84714025.60118078,43243,1164043
2022-06-03,0.39033,59591996.04857759,76772,1299267
2022-06-04,0.39243,31030624.69618591,67989,1151801
2022-06-05,0.39539,37943116.52983964,74900,1181169
2022-06-06,0.40282,67968195.48996776,69933,1265789
2022-06-07,0.40771,101067290.36536226,42519,1228917
2022-06-08,0.40042,73172202.63045679,108349,1393983
2022-06-09,0.40014,43159283.90763314,66346,1167442
2022-06-10,0.38144,78301684.74705474,64333,1462604
2022-06-11,0.3598,51966538.26032478,67147,1541533
2022-06-12,0.34318,78701251.15003625,42005,1448132
2022-06-13,0.31171,172937047.13049483,55552,1743651
2022-06-14,0.32147,141088364.35490528,91123,1811937
2022-06-15,0.3436,130487420.5280781,88590,1526684
2022-06-16,0.31315,132704209.15948315,41494,1174450
2022-06-17,0.32103,99760538.04395263,54619,1207807
2022-06-18,0.3075,76907398.64747141,62231,1343337
2022-06-19,0.32626,68933569.86990458,46930,1268842
2022-06-20,0.32261,74122145.20897827,60686,1451196
2022-06-21,0.32928,61898348.55128961,83874,1283384
2022-06-22,0.32226,61523606.97799019,67052,1263483
2022-06-23,0.33572,50736128.60852866,63130,1316233
2022-06-24,0.36724,117791778.7030318,66967,1373546
2022-06-25,0.3677,48426819.50152404,73822,1279900
2022-06-26,0.35917,44923750.01742336,221399,1496007
2022-06-27,0.35378,52547639.65008506,109083,1237536
2022-06-28,0.33749,79804176.13066748,139473,1260988
2022-06-29,0.32967,99362143.206365,42427,1178978
2022-06-30,0.3323,160449936.2530625,68493,1283714
2022-07-01,0.31393,97994676.81315325,66108,1305472
2022-07-02,0.31572,44368386.49820867,89652,1239577
2022-07-03,0.32159,43943819.93052898,87963,1230063
2022-07-04,0.32858,62472370.59865641,142830,1297947
2022-07-05,0.32504,64551581.33257671,66369,1148305
2022-07-06,0.33233,52637607.14723508,56998,1179707
2022-07-07,0.34226,37291773.59211315,51799,1169181
2022-07-08,0.34021,57943719.64056127,55373,1213027
2022-07-09,0.34486,23067089.91155012,53407,1095028
2022-07-10,0.32541,41042544.95529688,99167,1196526
2022-07-11,0.31508,44890623.25054428,88621,1196480
2022-07-12,0.31169,37244184.13370251,77270,1266918
2022-07-13,0.32366,73342748.21840274,71182,1167602
2022-07-14,0.33371,58826070.00836676,57325,1161761
2022-07-15,0.33417,73224815.69117594,188755,1525862
2022-07-16,0.35041,54950658.23753565,215208,1461101
2022-07-17,0.34336,48866627.03934339,272298,1571557
2022-07-18,0.36549,62900097.3969973,80842,1341909
2022-07-19,0.37287,80710834.2363571,94681,1341637
2022-07-20,0.36332,66520031.62601542,200868,1335779
2022-07-21,0.36682,41232752.76137915,182010,1358762
2022-07-22,0.3578,37812860.18009938,42042,1280473
2022-07-23,0.35921,24891838.875131,43368,1135754
2022-07-24,0.35852,24335045.48100414,56984,1130465
2022-07-25,0.33593,40448850.17702297,146254,1253483
2022-07-26,0.33716,41671706.88038563,245373,1371476
2022-07-27,0.35932,63405162.26007368,55565,1141656
2022-07-28,0.37374,67813855.75391217,163547,1342854
2022-07-29,0.36781,66936761.44867777,52202,1217608
2022-07-30,0.38791,72257188.75323173,57441,1221197
2022-07-31,0.37915,43092156.84359524,46695,1102385
2022-08-01,0.37899,43250556.67310608,66888,1126161
2022-08-02,0.37147,68369231.50171956,42430,1188660
2022-08-03,0.3696,68776682.17237577,60967,1104189
2022-08-04,0.37122,58162726.27965586,61666,1039772
2022-08-05,0.37626,40508199.66823197,191135,1177674
2022-08-06,0.37141,20297669.28289277,194336,1188140
